carat,cut,color,clarity,depth,table,price
0.71,5,1,2,62.3,57.0,7.807
1.5,5,5,5,61.8,59.0,9.347000000000001
1.01,5,7,5,61.5,56.0,8.677
0.41,4,1,7,62.3,57.0,7.212000000000001
0.57,4,7,5,61.8,57.0,7.382999999999999
1.22,5,5,1,62.5,59.0,8.964
1.04,5,1,3,61.6,59.0,9.16
0.57,3,1,3,60.7,58.0,7.763
1.14,3,3,4,62.6,56.0,8.5
0.53,4,7,1,61.5,57.0,7.3870000000000005
0.56,5,2,5,61.5,58.0,7.555
1.21,4,3,5,62.4,54.0,9.129
0.5,3,5,5,63.0,55.0,7.098
0.31,4,1,5,62.6,55.0,6.687
0.3,3,3,5,62.1,59.0,6.489
0.32,2,2,4,63.9,58.0,6.417000000000001
0.4,5,1,1,62.5,59.0,6.89
0.3,5,2,1,61.9,58.0,6.568
1.02,4,2,4,61.4,56.0,8.506
0.55,4,3,2,60.9,56.0,7.278
0.9,2,7,4,63.7,62.0,8.011000000000001
0.5,2,3,2,62.5,59.0,7.165
0.72,4,2,1,61.4,56.0,8.195
0.33,4,7,3,61.6,54.0,6.593
0.72,4,4,1,62.3,55.0,7.513
1.21,5,6,2,61.6,58.0,8.585
0.52,4,3,2,61.6,55.0,7.3629999999999995
1.01,5,3,4,62.3,55.0,8.209
0.9,3,3,1,63.0,55.0,8.4
1.23,4,7,1,62.0,57.0,9.197000000000001
0.36,4,5,6,61.3,57.0,7.059
0.4,5,1,2,62.5,59.0,6.603
0.3,4,6,5,62.0,55.0,6.082000000000001
0.4,5,5,1,62.6,58.0,6.693
0.25,5,3,1,61.5,60.0,6.324
4.5,1,4,8,65.8,58.0,9.827
0.34,4,3,2,62.7,55.0,6.64
1.5,5,7,4,60.7,61.0,9.075
0.3,5,1,3,61.6,58.0,6.603
0.41,4,1,2,61.4,56.0,6.7139999999999995
0.9,3,7,5,63.8,58.0,8.389
1.53,4,2,2,61.2,56.0,9.526
1.01,4,7,2,62.3,56.0,8.517999999999999
0.46,2,2,5,63.2,56.0,7.093999999999999
0.3,3,5,3,63.0,56.0,6.405
0.72,5,7,2,61.3,56.0,7.747999999999999
1.06,4,1,2,62.2,57.0,8.633
1.5,4,1,5,60.2,57.0,9.522
1.78,5,5,1,60.2,59.0,9.655
0.76,3,5,2,61.4,57.0,7.847
0.34,5,2,2,59.7,59.0,6.439
1.5,3,5,1,59.6,60.0,9.405
1.01,4,5,2,62.6,55.0,8.415
0.76,4,3,7,62.2,55.0,8.527999999999999
0.42,3,5,2,62.1,59.0,6.551
1.59,4,6,2,62.4,58.0,9.128
0.73,4,6,7,61.8,57.0,8.083
1.74,3,2,2,61.9,58.0,9.698
0.72,4,7,3,62.0,55.0,8.117
0.9,3,7,4,63.1,55.0,8.147
0.76,4,3,4,61.6,55.0,7.894
0.3,5,3,7,60.0,60.0,6.8629999999999995
0.32,5,1,5,61.7,58.0,6.468999999999999
1.21,5,1,4,59.0,60.0,8.697000000000001
0.51,4,5,3,61.2,57.0,7.42
0.31,4,2,3,61.8,54.0,6.718999999999999
0.58,4,1,3,61.8,56.0,7.724
0.3,4,5,2,61.3,58.0,6.109
2.03,4,5,2,62.9,57.0,9.735
0.9,3,2,4,62.9,56.0,8.312999999999999
0.91,5,3,1,60.6,58.0,8.537
0.71,3,2,4,59.7,60.0,7.6610000000000005
0.34,4,2,2,61.2,57.0,6.439
1.27,4,3,4,60.8,57.0,8.857000000000001
1.0,2,2,4,64.5,59.0,8.421
0.7,3,1,7,63.3,56.0,8.087
2.06,5,3,4,58.8,58.0,9.591000000000001
0.71,2,7,5,63.5,59.0,7.615
0.9,3,1,5,61.7,57.0,8.41
0.3,5,3,2,62.7,60.0,6.515
1.01,4,7,5,61.7,57.0,8.717
0.31,5,7,5,61.2,58.0,6.547999999999999
0.31,4,7,5,61.6,55.0,6.547999999999999
0.71,5,4,4,60.7,59.0,7.382999999999999
2.0,4,4,5,61.0,57.0,9.57
0.41,5,1,3,62.4,58.0,7.017
1.02,5,1,1,61.9,58.0,8.902999999999999
0.37,5,3,3,59.7,61.0,6.987
0.72,5,6,5,60.9,60.0,7.755
0.36,4,3,2,62.9,56.0,6.697
0.71,5,3,2,62.7,58.0,7.956
0.42,3,7,5,60.1,61.0,6.742000000000001
0.42,5,7,5,62.0,58.0,6.742000000000001
0.3,4,2,5,62.6,56.0,6.565
0.3,5,5,1,62.6,59.0,6.515
0.41,3,7,3,59.1,60.0,6.79
0.57,2,5,1,63.7,51.0,7.455
1.0,3,3,2,63.7,55.0,8.597000000000001
0.31,4,1,6,62.0,54.0,6.818
1.0,4,4,4,62.1,56.0,8.168
0.52,4,3,5,60.4,57.0,7.3629999999999995
0.39,3,3,3,62.2,55.0,6.869
0.31,4,2,5,61.8,57.0,6.599
0.7,3,1,7,63.0,60.0,8.09
0.9,5,6,5,62.8,61.0,8.085
0.3,1,1,2,64.6,56.0,6.395
0.38,4,3,1,62.7,55.0,6.974
0.42,4,5,1,61.8,55.0,6.721
0.55,4,7,7,62.0,55.0,7.622000000000001
0.55,4,7,5,61.1,57.0,7.513999999999999
0.9,2,4,3,57.4,61.0,8.068999999999999
0.7,5,1,5,60.9,61.0,7.9510000000000005
0.37,5,1,3,62.9,56.0,6.854
1.5,3,6,3,63.3,58.0,9.193
2.19,5,4,4,61.8,60.0,9.5
0.36,4,2,2,60.3,56.0,6.497000000000001
1.24,5,6,2,62.4,59.0,8.474
2.02,3,7,4,63.2,54.0,9.514
1.11,5,1,2,60.4,61.0,8.535
1.5,5,7,2,61.2,58.0,9.174
0.56,4,3,3,60.9,56.0,7.9
2.01,3,5,4,63.4,56.0,9.459
0.9,2,2,2,63.5,57.0,8.385
0.3,3,6,7,61.2,60.0,6.314
0.55,3,1,5,61.6,56.1,7.483
2.56,4,4,2,61.4,58.0,9.783999999999999
0.32,4,7,1,61.3,55.0,6.561
1.07,5,7,5,62.2,58.0,8.706
0.58,4,2,2,61.1,57.0,7.46
1.0,2,5,2,63.9,56.0,8.405
0.3,5,3,5,61.7,61.0,6.7379999999999995
0.41,1,2,3,64.5,57.0,6.992999999999999
1.2,5,7,2,62.5,60.0,8.677
2.01,3,4,4,59.3,63.0,9.099
0.9,2,5,2,66.1,57.0,8.096
1.07,5,3,4,62.9,59.0,8.524
1.86,5,7,4,62.8,58.0,9.505
0.9,1,5,8,66.9,63.0,7.472
0.3,4,1,1,61.4,56.0,6.7379999999999995
1.34,4,5,5,61.9,55.0,9.079
0.33,4,1,7,62.5,56.0,6.845
1.51,4,5,5,62.2,57.0,9.354
0.31,5,7,2,61.9,56.0,6.385
1.11,4,3,2,62.5,54.0,8.815
1.2,3,7,4,61.5,58.0,8.399
0.7,5,1,7,62.4,56.0,8.102
1.01,5,5,4,60.8,59.0,8.225
0.55,5,7,4,60.3,58.0,7.077999999999999
0.3,5,5,5,61.8,60.0,6.159
0.7,5,5,7,59.2,60.0,7.952000000000001
1.01,4,3,5,61.9,55.0,8.823
0.72,3,3,2,63.0,56.0,7.879
1.01,3,1,5,63.1,57.0,8.561
1.0,1,1,1,67.0,52.0,8.514
0.5,4,6,3,61.8,57.0,7.187
0.62,1,1,3,57.1,60.0,7.644
0.71,5,3,5,59.9,58.0,7.905
1.02,3,3,5,62.9,56.0,8.818
0.9,1,7,8,66.0,58.0,7.745
0.34,3,3,2,59.6,57.0,6.39
1.71,5,6,4,59.0,60.0,9.032
0.81,5,5,2,59.1,57.0,7.857
1.19,4,7,7,61.6,59.0,9.26
1.21,2,7,5,64.1,58.0,8.86
0.96,4,1,1,61.2,56.0,8.66
0.31,4,5,7,62.2,56.0,6.561
2.16,4,7,4,62.5,54.2,9.798
1.17,4,7,5,62.0,56.0,8.911
0.72,4,1,2,62.4,57.0,7.83
1.6,3,5,4,61.1,57.0,9.244
0.55,4,3,5,61.4,56.0,7.419
1.52,4,4,2,61.9,56.0,9.003
0.32,4,1,1,61.0,54.0,6.574
0.85,4,3,2,60.7,57.0,8.338
0.32,4,3,7,61.8,55.0,6.825
0.3,3,5,1,63.2,59.0,6.46
0.55,4,7,5,60.1,55.0,7.399
1.01,2,3,2,64.1,59.0,8.407
1.71,4,3,4,61.9,57.0,9.377
0.91,5,3,2,62.6,58.0,8.345
0.32,4,2,5,62.0,55.0,6.879
1.01,3,7,2,59.9,56.0,8.474
0.71,3,7,4,61.3,58.0,7.641
0.5,4,7,4,62.1,55.0,6.985
1.05,4,5,4,61.9,56.0,8.431000000000001
0.9,2,3,5,64.2,59.0,8.37
2.01,1,5,4,64.9,56.0,9.229
1.5,4,5,1,62.1,57.0,9.093
1.13,5,3,4,60.4,59.0,8.56
1.35,3,6,2,59.5,58.0,8.791
0.62,4,3,2,60.7,56.0,7.676
0.35,4,2,7,60.6,56.0,7.193
0.38,4,1,7,62.1,55.0,6.999
0.3,3,7,3,60.3,57.0,6.447
0.9,3,1,5,63.1,59.0,8.44
0.42,3,7,1,59.4,59.0,6.825
0.9,5,5,1,60.2,58.0,8.351
1.15,4,7,5,61.4,57.0,8.777999999999999
0.9,4,1,2,60.7,57.0,8.372
0.62,4,5,1,63.0,56.0,7.5
1.13,5,3,4,61.4,59.0,8.504
0.7,3,5,2,63.0,55.0,7.625
1.01,2,1,4,64.0,56.0,8.234
1.1,3,6,2,63.5,57.0,8.181000000000001
1.01,5,3,6,62.6,58.0,9.349
2.03,4,7,2,63.0,56.0,9.443
0.52,4,5,7,60.4,57.0,7.535
1.56,2,7,4,63.7,54.0,8.74
1.01,4,6,1,61.1,54.0,8.552999999999999
0.3,4,1,6,61.4,56.0,6.787000000000001
1.11,5,5,8,61.0,59.0,8.09
0.3,4,5,3,62.6,55.0,6.654
0.51,5,7,3,59.1,59.0,7.587999999999999
1.01,4,7,4,62.1,57.0,8.378
0.41,3,1,2,63.6,57.0,6.522
0.3,3,3,6,62.8,54.0,6.835
2.5,4,6,5,61.9,57.0,9.738
0.32,4,6,5,63.0,55.0,6.356
1.26,5,6,4,62.2,58.0,8.594
0.41,5,3,7,62.9,59.0,7.266
0.81,3,7,3,63.5,55.0,8.289
1.01,4,2,2,62.0,57.0,8.689
1.06,5,7,5,62.3,59.0,8.668
1.21,5,2,1,60.2,59.0,9.219
0.53,4,3,5,61.0,57.0,7.454
0.43,2,2,4,63.3,57.0,6.506
1.3,4,1,4,62.2,56.0,8.789
0.55,5,1,2,60.2,58.0,7.251
0.53,4,3,4,61.4,56.0,7.271
1.01,5,1,5,61.6,59.0,8.793
0.32,3,7,1,62.8,58.0,6.468999999999999
0.76,2,3,4,58.8,59.0,7.894
0.3,4,2,5,62.2,55.0,6.565
0.6,4,5,4,61.7,54.0,7.131
0.3,4,6,7,61.9,57.0,6.314
1.51,3,6,1,61.1,61.0,9.232000000000001
0.59,2,1,5,64.9,57.0,7.404
0.32,3,1,7,62.8,60.0,6.726
2.14,5,5,5,61.7,58.0,9.704
1.15,4,4,2,61.8,57.0,8.377
0.3,4,3,3,61.2,61.0,6.593999999999999
0.7,5,1,3,62.6,59.0,8.051
1.0,1,3,4,67.0,53.0,8.051
0.54,4,7,3,61.5,54.0,7.593
1.21,5,7,1,62.7,58.0,9.08
0.31,5,3,2,62.7,58.0,6.547999999999999
0.41,3,3,2,62.4,55.0,6.627000000000001
0.55,4,7,1,60.9,55.0,7.518
0.71,3,3,5,63.7,54.0,7.894
1.71,2,3,2,64.0,53.0,9.495
1.7,4,5,5,62.3,57.0,9.359
0.9,4,7,2,62.4,57.0,8.309
1.59,5,5,5,62.1,58.0,9.345
0.42,4,7,7,61.2,57.0,7.119
0.66,4,2,2,62.7,55.0,7.64
1.01,4,7,5,60.8,59.0,8.703
0.32,4,7,5,61.6,57.0,6.33
0.33,4,6,3,61.0,56.0,6.582000000000001
0.38,4,3,5,62.0,56.0,6.749
0.7,2,7,7,58.5,62.0,8.126
0.7,4,1,2,61.1,57.0,7.83
0.31,5,1,5,62.4,58.0,6.438
1.51,3,5,4,60.8,58.0,8.952
1.03,3,5,5,59.9,59.0,8.634
1.0,2,5,4,57.9,62.0,8.432
0.39,3,1,3,58.2,62.0,7.018
0.36,4,6,1,62.1,57.0,6.3420000000000005
0.37,5,2,2,62.2,58.0,6.773
1.51,3,4,3,60.6,58.0,9.081
0.47,2,1,1,59.0,60.2,7.125
1.0,3,1,3,62.9,55.0,9.054
0.61,5,6,1,60.0,61.0,7.386
0.31,4,2,5,62.8,54.0,6.54
0.4,3,7,3,60.6,59.0,6.766
0.3,4,2,5,60.9,57.0,6.565
1.35,4,5,5,60.8,56.0,9.155
0.53,3,1,5,63.4,56.0,7.4
1.04,4,1,4,62.4,56.0,8.408999999999999
2.05,5,6,4,62.0,58.0,9.195
0.55,4,1,5,60.9,57.0,7.44
0.52,4,1,5,61.6,56.0,7.277
0.71,5,1,5,62.6,58.0,7.956
0.51,5,2,3,62.4,59.0,7.778
0.55,4,1,1,61.4,55.0,7.497999999999999
1.03,4,1,7,62.6,57.0,9.169
0.33,5,7,5,61.4,60.0,6.361000000000001
1.0,5,2,7,62.9,58.0,9.283
0.9,3,2,2,64.2,55.0,8.417
1.13,4,7,3,61.5,57.0,9.093
0.34,4,7,5,60.8,56.0,6.422999999999999
0.35,4,7,3,61.0,57.0,6.682
0.51,2,2,4,63.9,55.0,7.0729999999999995
0.31,3,5,7,63.3,56.0,6.81
0.33,4,7,5,62.0,57.0,6.361000000000001
1.23,4,5,3,61.6,57.0,9.049
0.34,5,3,2,59.3,58.0,6.64
0.73,5,6,3,59.3,59.0,7.712000000000001
0.29,3,1,7,59.8,61.0,6.412000000000001
0.8,4,1,4,62.7,55.0,7.872000000000001
1.15,4,6,1,61.7,56.0,8.867
0.34,4,3,1,61.4,57.0,6.94
0.91,3,5,2,62.2,60.0,8.225
0.38,4,2,3,61.5,57.0,7.136
0.31,4,5,1,62.1,54.0,6.547999999999999
0.72,3,3,4,63.5,59.0,7.773
1.51,5,5,4,61.4,60.0,8.991
1.02,2,3,4,63.2,56.0,8.458
0.53,4,3,1,61.4,56.0,7.67
0.59,2,2,2,63.7,56.0,7.435
0.51,3,1,5,63.1,59.0,7.347
1.13,5,4,2,61.3,59.0,8.346
0.71,3,3,2,62.0,59.0,7.853
0.56,4,7,5,60.6,57.0,7.437
0.3,4,3,3,61.4,57.0,6.921
0.31,4,7,4,61.4,55.0,6.324
2.05,5,3,4,62.5,56.0,9.758
1.0,5,1,2,59.0,59.0,8.329
0.53,4,5,5,62.5,56.0,7.181
0.4,5,7,1,60.0,57.0,6.942
0.93,5,3,8,62.3,60.0,7.872000000000001
1.11,5,5,2,58.9,59.0,8.465
0.71,3,4,2,63.5,58.0,7.559
0.47,3,1,2,61.1,61.0,6.928999999999999
0.44,5,7,2,61.1,59.0,6.898
0.7,3,7,2,63.3,57.0,7.644
0.41,4,3,1,61.2,56.0,7.042000000000001
1.01,4,7,4,62.1,59.0,8.345
0.81,5,6,3,61.9,60.0,7.936
0.47,5,7,2,58.5,60.0,6.961
1.0,3,7,1,62.4,60.0,8.742
1.11,4,2,3,63.0,57.0,9.394
1.19,5,6,4,61.6,56.0,8.398
0.51,4,5,1,62.6,57.0,7.271
0.31,4,1,7,61.8,56.0,6.784
0.4,4,7,2,60.2,56.0,6.8020000000000005
0.26,4,7,3,62.7,53.0,6.242000000000001
0.34,4,7,5,61.4,55.0,6.422999999999999
1.28,4,5,4,61.8,57.0,8.644
0.9,5,1,4,60.5,57.0,8.217
0.41,4,3,5,61.8,56.0,6.841
0.32,4,7,1,60.9,56.0,6.468999999999999
1.05,4,2,1,60.5,57.0,9.085
0.25,3,3,7,57.7,62.0,6.306
0.54,4,6,6,61.6,53.0,7.407
1.01,5,1,5,62.5,58.0,8.744
1.09,4,7,1,60.3,57.0,9.025
1.09,4,3,5,62.1,57.0,8.964
2.02,4,4,2,62.4,56.0,9.441
1.62,2,4,4,64.2,62.0,8.718
1.02,5,7,4,62.5,58.0,8.204
0.73,4,2,2,61.5,56.0,7.957999999999999
0.41,4,3,1,60.5,58.0,6.905
0.72,5,1,5,61.5,58.0,7.881
0.75,5,7,4,61.0,58.0,7.702999999999999
0.7,5,5,5,60.7,59.0,7.789
0.35,3,7,2,63.4,56.0,6.506
0.4,4,7,5,62.3,54.0,6.675
1.51,3,4,2,61.2,62.0,8.832
1.01,5,2,2,58.3,58.0,8.576
1.01,5,2,2,61.6,60.0,8.62
1.24,4,4,5,62.1,56.0,8.801
0.31,3,1,2,60.7,58.0,6.246
0.72,4,7,1,62.6,53.0,7.917999999999999
1.2,4,6,1,61.5,59.0,8.761000000000001
0.7,3,7,2,63.2,58.0,7.6579999999999995
0.5,4,3,1,62.2,57.0,7.38
1.02,5,7,5,62.5,58.0,8.748
0.34,4,2,2,62.7,56.0,6.688
1.14,5,2,2,60.5,59.0,8.667
0.54,4,1,1,61.5,55.0,7.697
0.7,4,6,3,61.6,56.5,7.819
1.21,4,3,1,62.4,57.0,9.245
0.56,4,7,5,62.0,56.0,7.437
0.4,4,3,3,62.2,56.0,7.053999999999999
0.3,3,3,5,61.5,58.0,6.461
1.01,5,3,5,62.3,59.0,8.6
0.53,3,1,5,59.2,58.0,7.434
1.07,5,1,4,62.0,58.0,8.455
0.42,4,1,3,61.6,56.0,7.041
0.3,4,7,3,62.7,57.0,6.778
2.01,3,6,4,59.5,58.0,9.523
1.2,4,6,2,62.6,58.0,8.59
0.32,2,2,2,63.7,55.0,6.31
0.34,3,5,5,63.2,55.0,6.535
1.51,1,4,2,63.4,60.0,8.85
0.8,4,6,7,61.7,56.0,8.065
0.7,5,7,4,58.0,60.0,7.727
0.4,5,7,2,61.4,60.0,6.553999999999999
0.81,4,3,2,61.3,57.0,8.113
1.21,4,5,3,61.3,56.0,9.099
0.26,4,1,3,62.5,56.0,6.395
0.57,5,4,1,62.2,58.0,7.382000000000001
0.52,2,6,2,63.6,60.0,6.978
1.4,2,5,4,62.5,57.0,8.853
0.58,3,1,1,62.4,55.0,7.624
1.05,4,5,2,60.8,56.0,8.649
1.15,5,1,1,62.7,58.0,8.988999999999999
0.31,3,2,2,63.0,55.0,6.347
0.3,2,3,3,59.8,64.0,6.702000000000001
0.52,5,2,2,59.7,60.0,7.244
1.5,4,6,3,60.8,57.0,9.405
0.41,4,3,1,61.5,56.0,6.915
0.81,4,7,5,61.5,55.0,8.131
0.53,4,7,3,61.4,57.0,7.575
0.71,4,2,1,60.4,60.0,8.182
0.37,4,1,2,61.6,56.0,6.615
0.32,4,2,5,61.9,55.0,6.816
1.05,4,4,1,62.8,57.0,8.323
1.0,5,7,4,59.1,59.0,8.052999999999999
0.32,1,1,2,64.4,54.0,6.457999999999999
1.2,4,5,5,63.0,56.0,8.671
2.01,5,3,2,60.4,61.0,9.465
0.72,4,7,4,60.8,57.0,7.803
0.57,4,3,2,61.9,57.0,7.722
0.43,4,5,1,61.2,55.0,7.192
1.06,5,5,2,61.0,58.0,8.514
0.71,1,2,1,65.4,59.0,7.917999999999999
0.7,4,6,2,62.8,56.0,7.79
1.03,4,7,1,61.2,57.0,8.908
0.36,4,1,1,60.1,56.0,6.7589999999999995
0.3,5,7,1,60.0,60.0,6.405
0.7,3,2,2,59.4,63.0,7.865
0.41,4,3,3,62.0,56.0,7.125
0.32,5,5,1,61.7,58.0,6.579
1.2,5,5,2,62.4,58.0,8.651
1.05,4,7,3,62.5,55.0,9.065
0.54,4,1,7,60.5,55.0,7.765
1.24,4,5,1,62.6,54.0,8.885
0.39,4,5,3,61.9,54.0,6.815
0.77,1,5,1,64.6,56.4,7.861000000000001
0.3,4,7,6,61.4,57.0,6.797000000000001
0.31,2,2,2,63.3,59.0,6.218999999999999
0.57,4,3,3,61.5,55.9,7.869
1.53,5,5,4,61.5,60.0,8.781
1.02,5,7,5,62.1,59.0,8.727
1.11,5,7,2,60.9,59.0,8.318
0.52,3,5,3,61.7,63.0,7.381
0.71,1,7,4,65.6,61.0,7.598
1.08,5,7,4,60.7,60.0,8.371
0.42,4,2,2,62.4,57.0,6.697
0.78,3,2,2,62.4,58.0,7.9879999999999995
0.71,5,4,3,60.3,59.0,7.519
0.51,5,1,1,61.4,58.0,7.515
0.28,4,3,3,60.8,55.0,6.667999999999999
1.01,4,4,4,61.6,55.0,8.243
0.43,4,5,2,60.7,54.0,6.792000000000001
0.31,2,2,4,63.9,57.0,6.385
0.74,5,5,1,60.6,60.0,7.917000000000001
0.5,5,1,5,62.3,58.0,7.27
0.31,4,7,4,62.2,54.0,6.077999999999999
1.21,3,3,1,60.0,58.0,9.252
0.23,3,1,3,61.4,56.0,6.367999999999999
0.9,5,1,4,61.4,58.0,8.176
0.58,4,1,4,61.8,56.0,7.154
1.01,2,5,5,63.5,61.0,8.509
0.36,5,7,1,62.3,59.0,6.837000000000001
0.9,3,6,4,60.5,56.0,8.15
0.41,2,1,8,63.8,57.0,6.471
0.85,4,1,5,62.4,57.0,8.2
0.51,3,3,2,60.8,57.0,7.271
0.52,5,3,2,61.6,58.0,7.381
1.52,3,6,4,59.8,62.0,8.97
1.25,4,3,3,60.9,60.0,9.472999999999999
0.31,5,5,3,61.2,59.0,6.438
1.0,5,5,5,61.5,61.0,8.517000000000001
0.71,4,5,7,60.8,56.0,7.916
0.7,1,1,8,65.9,57.0,7.053999999999999
0.32,2,2,8,64.0,54.0,6.148
1.6,4,5,1,61.4,57.0,9.448
0.47,5,2,2,60.6,61.0,6.895
0.8,4,3,1,61.8,56.0,8.519
0.95,3,7,4,62.6,58.0,8.341000000000001
1.04,5,2,1,60.8,58.0,8.86
0.54,4,7,3,61.7,57.0,7.557
1.01,4,7,5,62.1,58.0,8.793
1.08,4,7,4,61.9,57.0,8.44
1.01,5,7,3,62.4,59.0,8.918
1.12,4,6,1,60.9,57.0,8.709
0.71,4,2,2,61.8,56.0,8.161
0.56,4,7,3,61.6,56.0,7.5889999999999995
0.32,3,6,5,63.0,56.0,6.107
1.02,3,7,3,63.1,59.0,8.98
0.76,5,1,4,62.3,55.0,7.794
0.39,2,2,3,58.1,60.0,6.962000000000001
0.52,2,3,5,63.4,57.0,7.3629999999999995
0.37,4,1,2,62.4,54.0,6.422999999999999
0.62,2,3,4,59.4,65.0,7.195
0.35,4,2,4,61.8,57.0,6.506
1.01,4,7,6,62.2,61.0,9.1
1.02,4,7,2,60.3,56.0,8.457
0.51,4,3,4,63.0,56.0,7.065
0.25,3,2,7,63.8,54.0,6.279
1.09,4,5,2,62.4,55.0,8.491
0.55,3,3,4,62.5,54.0,7.121
1.0,5,6,4,62.6,56.0,8.251
0.3,2,5,2,63.4,58.0,6.042999999999999
1.78,4,1,5,60.9,56.0,9.805
0.71,1,2,5,55.6,73.0,7.77
0.34,5,5,7,61.5,60.0,6.653
1.0,5,3,5,62.7,59.0,8.812999999999999
0.51,3,3,2,60.3,63.0,7.2
2.01,4,5,2,65.1,56.0,9.725
0.78,3,2,1,63.2,58.0,8.243
0.9,3,7,4,59.8,61.0,8.254
0.32,3,1,5,59.7,62.0,6.4
0.33,4,7,1,60.1,55.0,6.501
0.51,3,3,2,61.4,58.0,7.1579999999999995
0.31,3,7,7,61.5,55.0,6.619
1.7,4,5,8,62.6,54.0,8.881
1.21,4,2,1,60.1,60.0,9.307
1.22,4,7,5,60.1,57.0,9.206
1.3,3,3,2,59.1,60.0,8.982999999999999
2.05,4,4,1,61.4,59.0,9.729
0.7,3,7,5,63.4,58.0,7.757000000000001
1.21,5,4,7,61.3,59.0,8.682
0.3,4,5,2,62.6,55.0,6.292000000000001
0.49,5,3,1,58.1,62.0,7.3629999999999995
0.5,5,2,4,62.9,58.0,6.905
1.61,3,3,2,62.3,57.0,9.476
0.74,4,3,4,61.7,57.0,7.824
0.41,2,3,2,63.6,56.0,6.807
2.04,3,6,5,60.3,59.0,9.759
1.51,5,5,2,62.0,58.0,9.16
0.3,4,1,7,61.5,58.0,6.702000000000001
0.3,4,7,6,61.8,55.0,6.76
0.51,2,3,5,63.3,56.0,7.412000000000001
1.56,4,1,2,61.2,57.0,9.31
0.31,5,1,5,62.3,59.0,6.687
1.25,4,5,4,61.2,57.0,8.667
2.01,1,1,8,58.7,66.0,8.895
1.01,2,3,4,63.9,58.0,8.174
0.9,5,2,2,62.2,58.0,8.436
1.02,2,1,4,59.6,64.0,8.198
0.36,5,3,5,59.8,62.0,6.921
0.33,4,7,6,62.7,56.0,6.757999999999999
0.36,4,3,1,61.8,56.0,6.747999999999999
2.14,3,4,5,62.8,57.0,9.551
0.43,5,3,4,61.2,59.0,6.8229999999999995
2.11,4,5,4,61.5,57.0,9.407
1.71,5,4,2,61.9,58.0,8.956
1.19,5,6,2,61.3,59.0,8.606
0.44,3,3,2,63.2,53.0,6.877000000000001
0.9,3,3,2,62.6,58.0,8.37
0.36,2,2,2,63.1,55.0,6.497000000000001
1.02,5,2,4,60.2,58.0,8.567
0.25,4,1,5,62.9,55.0,6.282
2.04,4,5,4,61.5,57.0,9.729
1.15,3,3,4,63.1,63.0,8.555
1.21,5,1,1,61.1,57.0,9.195
0.32,5,2,5,61.7,58.0,6.879
1.7,4,5,1,62.4,55.0,9.543
0.72,4,3,2,61.0,57.0,8.01
1.01,3,1,4,61.0,60.0,8.531
0.34,4,2,1,61.2,58.0,6.667999999999999
1.01,5,1,4,61.8,54.0,8.163
0.56,5,3,2,61.5,60.0,7.47
0.31,5,7,3,62.2,59.0,6.561
0.59,4,3,2,62.2,57.0,7.396
1.02,2,6,2,64.2,53.0,8.294
1.02,5,5,5,61.9,57.0,8.551
1.22,5,2,4,61.8,58.0,8.638
1.32,5,5,2,61.5,61.0,8.877
0.71,4,6,1,62.2,54.0,7.847
1.19,3,5,2,60.8,59.0,8.63
0.41,3,6,7,62.0,56.0,6.76
1.03,5,3,4,61.8,59.0,8.468
0.58,4,7,1,61.5,55.0,7.555
0.41,4,2,5,61.7,56.0,6.981
0.36,4,3,2,60.9,57.0,6.392
0.9,2,2,4,62.3,58.0,8.244
0.9,3,5,2,62.8,57.0,8.142000000000001
1.47,5,5,4,59.3,59.0,8.932
0.38,2,7,1,63.9,60.0,6.869
0.32,5,7,1,62.8,59.0,6.718999999999999
0.35,3,5,7,60.1,62.0,6.6129999999999995
0.4,3,3,2,61.4,58.0,6.532
1.5,4,7,5,62.2,54.0,9.484
1.51,1,5,4,64.5,59.0,8.747
0.81,3,5,4,61.3,59.0,7.936
0.31,5,7,4,60.3,59.0,6.011
1.5,5,1,1,59.6,60.0,9.647
1.21,4,5,4,62.0,54.5,8.668
0.78,4,7,5,61.7,55.0,8.066
0.37,3,3,5,60.6,58.0,6.629
0.3,5,7,3,61.2,59.0,6.528
0.73,4,7,7,61.7,57.0,8.339
2.14,5,6,4,60.1,58.0,9.675
1.52,3,2,4,58.6,59.0,9.192
1.24,4,5,2,62.3,54.0,8.834
0.51,3,5,2,61.2,55.0,6.916
0.33,4,2,5,61.9,53.0,6.6610000000000005
1.02,3,3,4,58.7,63.0,8.392999999999999
1.11,5,1,1,62.8,56.0,8.897
1.72,4,6,5,62.8,57.0,9.326
0.39,4,1,6,61.0,56.0,7.228
0.32,5,6,3,62.1,59.0,6.579
0.54,3,6,2,63.2,57.0,7.034
0.7,3,3,5,62.4,60.0,7.921
0.9,5,1,4,61.9,62.0,8.074
1.03,5,3,5,61.2,59.0,8.881
0.3,4,7,3,61.8,56.0,6.5
0.38,5,2,1,61.2,58.0,7.039
2.01,4,6,2,62.2,56.0,9.624
0.34,4,7,2,61.8,54.4,6.275
0.32,4,6,1,62.4,54.0,6.26
1.07,5,7,4,62.9,59.0,8.39
0.25,4,1,1,61.1,58.0,6.388999999999999
0.31,3,4,4,63.3,58.0,6.064
0.35,5,1,5,61.8,58.0,6.809
0.41,4,1,5,62.3,57.0,6.76
0.33,5,5,5,62.0,59.0,6.504
